"id","contact_id","firstname","lastname","nickname","alias","country","knvbnr","birthday","deathday","height","weight","picture","show_pic","show_persdata","show_teamdata","show_on_frontend","info","notes","phone","mobile","email","website","address","zipcode","location","state","address_country","extended","position_id","published","ordering","checked_out","checked_out_time","modified","modified_by"
483,0,"Mustafa Fahrettin","EKMEKÇİ","","mustafa-fahrettin-ekmekci","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/mustafa_fahrettin_ekmekci.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-22 12:50:49,854
484,0,"Paata","PIRTSKHALAVA","","paata-pirtskhalava","GEO","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/paata_pirtskhalava.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-22 12:48:43,854
485,0,"Stanislav","GOLOVANOV","","stanislav-golovanov","BGR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/stanislav_golovanov.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-11 20:11:29,854
486,0,"Arda","TEMEL","","arda-temel","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/Arda_Temel.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2022-11-28 02:50:28,485
487,,"Ayhan","ÇİLLİ","","ayhan-cilli","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,,
488,0,"Batuhan","ULUCAK","","batuhan-ulucak","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/batuhan_ulucak.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-09 11:57:15,854
489,0,"Eisa","TAHMASEBİ","","eisa-tahmasebi","IRN","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/eisa_tahmasebi.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-23 13:26:10,854
490,,"Faruk Efe","ÇELİK","","faruk-efe-celik","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,,
491,0,"Hamidreza","TAHERKHANI","","hamidreza-taherkani","IRN","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/hamidreza_taherkani.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-21 13:43:40,854
492,0,"Murat","ERİŞ","","murat-eris","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/murat_eris.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2022-10-29 23:52:21,485
493,,"Alihan","KILIÇ","","alihan-kilic","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,,
494,0,"Aly Ahmed","LASHIN","","aly-ahmed-ahmed-lashin-aly","EGY","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-11 19:51:41,854
495,0,"Arman","HAJIEI","","arman-hajiei","IRN","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/arman_hajiei.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-11 19:56:41,854
496,,"Celil","ŞAHİN","","celil-sahin","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,,
497,,"Hakan","ZENGİN","","hakan-zengin","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,,
498,0,"Abdullah Talha","YİĞENLER","","abdullah-talha-yigenler","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/abdullah_talha.jpg",1,1,1,1,"","","","","","","","","","","TUR","{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2022-06-14 11:06:34,485
499,0,"Hüseyin Gazi","YILMAZ","","huseyin-gazi-yilmaz","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/huseyin_gazi_yilmaz.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2019-01-09 11:52:25,854
500,0,"İbrahim","GÜNDÜZ","","ibrahim-gunduz","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/ibrahim_gunduz.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,0,0,0000-00-00 00:00:00,2021-05-04 02:04:18,738
501,0,"Sebahattin","SABRİOĞLU","","sebahattin-sabrioglu","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/sabahattin_sabrioglu.jpg",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",33,1,0,0,0000-00-00 00:00:00,2019-01-09 11:51:34,854
